transaction_id,user_id,date,merchant,amount,category_detail,category_primary,payment_method,payment_media
TXN006507,USR056,2024-06-24 07:00:32,Citilink,1510500.0,travel,Wants,Credit Card,Citibank
TXN006508,USR017,2023-06-15 14:53:58,Sociolla,202500.0,self_care,Wants,Cash,Cash
TXN006509,USR069,2023-12-25 08:26:02,LRT Jakarta,70500.0,transport,Needs,QRIS,Mandiri
TXN006511,USR024,2024-02-10 10:51:15,Farmers Market,27000.0,groceries,Needs,Transfer,BRI
TXN006512,USR037,2024-03-18 09:05:29,Dicoding,427500.0,education,Wants,QRIS,BRI
TXN006513,USR037,2024-07-22 14:44:14,Luxcrime,129000.0,self_care,Wants,Transfer,BRI
TXN006514,USR026,2023-09-26 11:08:18,Zenius,50500.0,education,Wants,QRIS,ShopeePay
TXN006516,USR073,2024-03-14 18:22:50,Cult Fitness,186500.0,health,Needs,Debit,BTN
TXN006517,USR070,2023-12-29 21:48:38,Ajaib,669500.0,investment,Investment,Transfer,Mandiri
TXN006518,USR022,2024-06-29 16:16:53,Tokopedia,216500.0,shopping,Wants,Transfer,OVO
TXN006519,USR041,2024-12-09 14:48:26,Shell,12500.0,transport,Needs,Cash,Cash
TXN006520,USR051,2023-10-09 18:24:31,The Body Shop,321000.0,self_care,Wants,Credit Card,CIMB Niaga
TXN006521,USR060,2023-11-05 06:53:33,PLN Mobile,165500.0,utilities,Needs,Debit,Mandiri
TXN006522,USR038,2024-07-13 22:06:21,Blue Bird,59500.0,transport,Needs,Debit,CIMB Niaga
TXN006523,USR074,2023-09-29 00:07:54,Tokocrypto,372000.0,investment,Investment,Credit Card,Citibank
TXN006524,USR075,2024-08-10 11:39:30,Indodax,1805000.0,investment,Investment,Transfer,DANA
TXN006525,USR064,2023-12-29 15:04:13,RS Siloam,218000.0,health,Needs,Cash,Cash
TXN006526,USR017,2024-09-13 07:49:21,Indomie Rebus,62000.0,food,Needs,Transfer,LinkAja
TXN006527,USR028,2024-04-11 08:03:22,Warteg,65000.0,food,Needs,Cash,Cash
TXN006528,USR047,2024-12-16 18:25:29,Zenius,291000.0,education,Wants,QRIS,BCA
TXN006529,USR027,2024-06-05 22:57:00,MyXL,309000.0,utilities,Needs,Transfer,BNI
TXN006530,USR070,2023-12-25 21:45:38,LRT Jakarta,66000.0,transport,Needs,Cash,Cash
TXN006531,USR013,2024-09-14 23:08:43,Google One Storage,39000.0,education,Wants,Credit Card,CIMB Niaga
TXN006532,USR010,2023-08-03 21:41:18,Cotton On,115000.0,shopping,Wants,QRIS,DANA
TXN006533,USR007,2024-04-29 21:32:11,FamilyMart,260000.0,groceries,Needs,QRIS,Mandiri
TXN006534,USR023,2023-05-14 16:29:34,Ruangguru,321000.0,education,Wants,QRIS,OVO
TXN006535,USR066,2023-06-07 02:38:50,Pintu Crypto,1904500.0,investment,Investment,QRIS,BNI
TXN006536,USR032,2023-12-10 12:37:29,MyXL,112000.0,food,Needs,QRIS,DANA
TXN006537,USR055,2023-07-25 04:20:49,Carrefour,83500.0,groceries,Needs,Cash,Cash
TXN006538,USR038,2024-11-17 12:09:27,Tabungan BRI,1835000.0,investment,Investment,QRIS,BRI
TXN006539,USR048,2023-10-23 01:34:20,PLN Mobile,300000.0,utilities,Needs,QRIS,Gopay
TXN006540,USR046,2024-11-15 04:00:22,Figma,446500.0,education,Wants,Transfer,ShopeePay
TXN006541,USR069,2024-02-13 06:35:15,Tabungan BRI,1078500.0,investment,Investment,Transfer,DANA
TXN006543,USR040,2023-05-05 07:58:17,Apotek K24,68500.0,health,Needs,Transfer,BRI
TXN006544,USR071,2023-11-02 20:44:13,Barbershop,78000.0,self_care,Wants,Transfer,LinkAja
TXN006545,USR046,2023-01-08 14:52:08,Cult Fitness,120500.0,health,Needs,Debit,BCA
TXN006546,USR021,2024-12-26 22:07:44,Valorant,82500.0,entertainment,Wants,Transfer,Mandiri
TXN006547,USR003,2024-03-11 10:06:08,Lawson,137500.0,groceries,Needs,QRIS,Mandiri
TXN006548,USR070,2023-04-29 05:24:32,Hypermart,117500.0,groceries,Needs,Debit,BRI
TXN006549,USR017,2023-06-30 22:07:31,KAI Kereta Api,129000.0,travel,Wants,Transfer,DANA
TXN006550,USR030,2023-10-21 14:07:01,Bakmi GM,92000.0,food,Needs,Transfer,LinkAja
TXN006551,USR051,2024-04-30 05:32:14,Cult Fitness,526500.0,health,Needs,Debit,BTN
TXN006552,USR073,2024-04-05 21:46:43,Lotte Mart,109500.0,groceries,Needs,Transfer,LinkAja
TXN006553,USR062,2024-08-21 02:35:06,Zara,994500.0,shopping,Wants,QRIS,DANA
TXN006554,USR064,2024-11-01 10:32:05,MyXL,210000.0,utilities,Needs,Transfer,ShopeePay
TXN006555,USR071,2023-12-30 11:34:44,Google One Storage,425000.0,education,Wants,Cash,Cash
TXN006556,USR048,2024-10-21 00:27:30,Luxcrime,305500.0,self_care,Wants,Cash,Cash
TXN006557,USR037,2023-05-10 22:20:08,Tabungan BRI,559500.0,investment,Investment,QRIS,OVO
TXN006558,USR024,2024-09-24 19:45:19,iPot,304000.0,investment,Investment,QRIS,Gopay
TXN006559,USR060,2024-09-22 17:06:05,Alfamidi,329500.0,groceries,Needs,Cash,Cash
TXN006560,USR025,2023-02-15 06:19:36,Ruangguru,209000.0,education,Wants,Debit,BTN
TXN006561,USR057,2023-01-02 02:26:29,Klinik Pratama,256000.0,health,Needs,Debit,BNI
TXN006562,USR066,2024-06-06 02:57:05,Guardian,454500.0,health,Needs,Transfer,BSI
TXN006563,USR051,2024-06-28 01:21:00,Blue Bird,65500.0,transport,Needs,Credit Card,BRI
TXN006565,USR022,2024-11-27 06:27:33,Lion Air,2391000.0,travel,Wants,Credit Card,BCA
TXN006566,USR072,2023-02-13 18:29:00,Vivo Gas Station,14500.0,transport,Needs,Debit,BSI
TXN006567,USR027,2023-02-26 21:51:17,Gong Cha,55000.0,food,Needs,Debit,BRI
TXN006568,USR006,2024-05-01 23:55:26,The Body Shop,180500.0,self_care,Wants,Debit,BTN
TXN006569,USR035,2024-08-31 05:28:21,Lion Air,2003000.0,travel,Wants,Credit Card,Citibank
TXN006570,USR046,2023-04-19 16:40:56,LRT Jakarta,49000.0,transport,Needs,Transfer,CIMB Niaga
TXN006571,USR038,2023-08-31 08:12:44,Gong Cha,108500.0,food,Needs,Cash,Cash
TXN006572,USR003,2023-02-12 08:02:09,Google One Storage,96500.0,education,Wants,Credit Card,BRI
TXN006573,USR075,2024-01-10 20:20:02,Carrefour,32500.0,groceries,Needs,Debit,BRI
TXN006574,USR026,2023-07-05 00:23:44,Booking.com,914000.0,travel,Wants,Credit Card,BRI
TXN006575,USR002,2023-05-18 15:23:15,Santika Hotel,760000.0,travel,Wants,QRIS,DANA
TXN006576,USR006,2024-08-04 19:49:20,Tabungan BRI,571500.0,investment,Investment,Transfer,BRI
TXN006577,USR056,2023-03-03 06:18:47,YouTube Premium,174500.0,entertainment,Wants,Transfer,BNI
TXN006578,USR048,2023-12-28 10:12:35,inDrive,29500.0,transport,Needs,QRIS,LinkAja
TXN006579,USR041,2024-07-25 13:49:53,Pintu Crypto,1282500.0,investment,Investment,Transfer,Mandiri
TXN006580,USR050,2024-03-30 09:50:53,Alfamart,22500.0,groceries,Needs,QRIS,BNI
TXN006582,USR014,2023-10-22 02:36:50,Valorant,170500.0,entertainment,Wants,QRIS,BCA
TXN006583,USR001,2023-04-22 09:01:03,Bareksa,207000.0,investment,Investment,Credit Card,BRI
TXN006584,USR041,2024-06-23 12:30:31,Spotify,34500.0,entertainment,Wants,Transfer,BCA
TXN006585,USR043,2023-06-04 04:11:47,Google One Storage,205000.0,education,Wants,Transfer,OVO
TXN006586,USR026,2023-09-08 23:20:37,Warung,27000.0,food,Needs,Cash,Cash
TXN006587,USR010,2024-09-12 00:18:34,Garuda Indonesia,1535000.0,travel,Wants,QRIS,OVO
TXN006588,USR039,2023-05-02 05:52:06,Spotify,147500.0,entertainment,Wants,QRIS,ShopeePay
TXN006589,USR063,2023-07-21 20:54:44,Waxing Center,467500.0,self_care,Wants,QRIS,BRI
TXN006590,USR049,2023-05-12 13:02:00,Alfamidi,62000.0,groceries,Needs,QRIS,BRI
TXN006591,USR017,2024-06-29 07:47:07,Jollibee,107000.0,food,Needs,QRIS,Gopay
TXN006593,USR053,2023-07-04 23:48:30,Alfamidi,57000.0,groceries,Needs,QRIS,BRI
TXN006594,USR002,2023-06-01 23:34:31,Tokocrypto,648500.0,investment,Investment,QRIS,Gopay
TXN006595,USR061,2024-11-25 01:48:32,Notion Pro,109000.0,education,Wants,Credit Card,Citibank
TXN006596,USR003,2023-03-10 03:34:06,Tokocrypto,1161000.0,investment,Investment,Transfer,LinkAja
TXN006597,USR025,2023-06-22 01:42:24,Fit Hub,86500.0,health,Needs,QRIS,OVO
TXN006599,USR049,2024-08-03 12:14:30,Zenius,46500.0,education,Wants,Credit Card,Citibank
TXN006600,USR035,2023-05-16 17:22:26,Erigo,783500.0,shopping,Wants,QRIS,BRI
TXN006601,USR050,2023-03-21 13:39:58,Scarlett Whitening,377500.0,self_care,Wants,QRIS,OVO
TXN006602,USR013,2023-09-03 05:21:21,FamilyMart,300500.0,groceries,Needs,Transfer,DANA
TXN006603,USR041,2023-06-25 07:29:09,Pertamina,70000.0,transport,Needs,QRIS,OVO
TXN006604,USR075,2023-10-01 06:17:48,PUBG Mobile,190000.0,entertainment,Wants,QRIS,Gopay
TXN006605,USR055,2024-07-23 04:38:00,Aston Hotel,539000.0,travel,Wants,Credit Card,Citibank
TXN006606,USR002,2023-04-28 12:54:32,Nail Studio,150500.0,self_care,Wants,Transfer,BCA
TXN006607,USR018,2023-03-14 17:45:56,MyXL,39500.0,utilities,Needs,Cash,Cash
TXN006608,USR045,2024-06-29 20:21:03,Udemy,497000.0,education,Wants,Transfer,BCA
TXN006609,USR018,2024-12-16 15:03:32,Mumuso,944000.0,shopping,Wants,Transfer,CIMB Niaga
TXN006610,USR057,2023-12-23 18:43:13,Carrefour,254500.0,groceries,Needs,Debit,BTN
TXN006611,USR020,2024-05-11 09:57:57,Miniso,156500.0,shopping,Wants,Debit,Mandiri
TXN006612,USR070,2023-10-03 00:45:48,Apple Music,26500.0,entertainment,Wants,Credit Card,BNI
TXN006613,USR017,2023-11-08 00:15:35,Shell,64000.0,transport,Needs,Credit Card,Standard Chartered
TXN006614,USR063,2024-04-02 02:14:02,Tokocrypto,1142500.0,investment,Investment,Debit,BCA
TXN006615,USR007,2024-03-24 05:20:00,Pertamina,52000.0,transport,Needs,Cash,Cash
TXN006616,USR038,2023-12-16 09:23:40,Mumuso,1181000.0,shopping,Wants,Credit Card,BCA
TXN006617,USR020,2023-05-21 23:20:40,RedDoorz,1889000.0,travel,Wants,Credit Card,Standard Chartered
TXN006618,USR052,2023-02-18 20:46:40,Alfamidi,211000.0,groceries,Needs,Debit,Jenius
TXN006619,USR015,2023-05-12 22:47:00,Pull & Bear,554000.0,shopping,Wants,Credit Card,Citibank
TXN006620,USR042,2023-09-26 10:20:33,iCloud Storage,199000.0,utilities,Needs,Transfer,LinkAja
TXN006621,USR016,2023-12-12 07:23:51,Garuda Indonesia,1336000.0,travel,Wants,QRIS,BNI
TXN006622,USR033,2024-08-30 20:41:14,Klinik Pratama,102500.0,health,Needs,Debit,BCA
TXN006623,USR056,2023-01-06 16:55:22,Mobile Legends,65500.0,entertainment,Wants,Debit,Mandiri
TXN006624,USR070,2024-07-15 21:41:52,Converse,1131000.0,shopping,Wants,QRIS,LinkAja
TXN006625,USR027,2024-11-27 14:36:29,Sociolla,95500.0,self_care,Wants,QRIS,ShopeePay
TXN006626,USR016,2024-07-13 00:47:36,Indomaret,265500.0,groceries,Needs,Cash,Cash
TXN006627,USR029,2024-09-20 12:16:43,Gorengan,57000.0,food,Needs,Cash,Cash
TXN006628,USR008,2023-12-12 08:53:36,MRT Jakarta,26000.0,transport,Needs,Cash,Cash
TXN006629,USR006,2024-08-30 07:45:12,Timezone,161500.0,entertainment,Wants,Debit,BRI
TXN006630,USR052,2023-11-08 18:30:56,Halodoc,443000.0,health,Needs,Transfer,Jenius
TXN006631,USR042,2023-04-10 02:31:13,Shell,9000.0,transport,Needs,Transfer,OVO
TXN006632,USR005,2024-05-20 21:02:09,MyTelkomsel,78000.0,utilities,Needs,Credit Card,BCA
TXN006633,USR044,2024-02-17 06:23:10,Roblox,26000.0,entertainment,Wants,Debit,Jenius
TXN006634,USR055,2023-09-27 20:49:27,Gorengan,104000.0,food,Needs,Cash,Cash
TXN006635,USR003,2024-03-20 08:21:20,Janji Jiwa,77000.0,food,Needs,Cash,Cash
TXN006636,USR026,2023-12-26 01:39:12,inDrive,13500.0,transport,Needs,QRIS,OVO
TXN006637,USR008,2023-06-22 16:10:07,First Media,107500.0,utilities,Needs,Transfer,BCA
TXN006638,USR060,2024-04-26 05:53:25,Pertamina,55500.0,transport,Needs,QRIS,LinkAja
TXN006639,USR028,2023-04-12 09:58:33,Adobe Creative Cloud,334000.0,education,Wants,QRIS,DANA
TXN006640,USR039,2023-10-30 07:30:40,Pertamina,24500.0,transport,Needs,Debit,BTN
TXN006641,USR003,2024-07-04 05:47:51,Microsoft 365,411500.0,education,Wants,Transfer,BNI
TXN006642,USR028,2024-12-15 21:30:00,Luxcrime,93000.0,self_care,Wants,Cash,Cash
TXN006643,USR066,2024-09-03 00:52:46,IndiHome,393500.0,utilities,Needs,QRIS,BNI
TXN006644,USR029,2023-12-27 08:56:00,Pintu Crypto,999500.0,investment,Investment,QRIS,BNI
TXN006645,USR065,2024-07-31 13:15:51,Bath & Body Works,365500.0,self_care,Wants,QRIS,Gopay
TXN006646,USR069,2023-12-09 19:20:10,Burger King,79500.0,food,Needs,Cash,Cash
TXN006647,USR029,2023-07-06 22:04:34,Tabungan BRI,1727000.0,investment,Investment,Credit Card,Mandiri
TXN006648,USR011,2024-11-05 11:59:44,Jollibee,78500.0,food,Needs,QRIS,Mandiri
TXN006649,USR036,2023-06-18 03:49:53,Bareksa,1390500.0,investment,Investment,Debit,BCA
TXN006650,USR067,2024-04-05 15:15:12,Pluang,459500.0,investment,Investment,Transfer,CIMB Niaga
TXN006651,USR007,2024-12-14 19:58:22,Luxcrime,54500.0,self_care,Wants,Transfer,BNI
TXN006652,USR016,2024-07-02 22:43:08,Erigo,214000.0,shopping,Wants,Credit Card,Standard Chartered
TXN006653,USR068,2023-11-18 21:06:31,Skill Academy,419000.0,education,Wants,QRIS,DANA
TXN006654,USR025,2024-12-15 11:50:43,Tokopedia,636500.0,shopping,Wants,Credit Card,BNI
TXN006655,USR061,2023-05-13 07:07:34,Superindo,154500.0,groceries,Needs,Transfer,BNI
TXN006656,USR051,2024-10-15 00:58:39,Starbucks,78500.0,food,Needs,Transfer,OVO
TXN006657,USR028,2023-07-30 19:35:07,Pull & Bear,153500.0,shopping,Wants,QRIS,BCA
TXN006658,USR012,2023-04-15 17:02:34,MyXL,92500.0,food,Needs,QRIS,ShopeePay
TXN006659,USR065,2023-10-28 10:10:37,Tokopedia,1096000.0,shopping,Wants,Credit Card,BCA
TXN006660,USR063,2024-08-06 10:59:04,Lion Air,2079000.0,travel,Wants,QRIS,Mandiri
TXN006661,USR065,2023-12-28 09:40:48,Shell,10500.0,transport,Needs,Cash,Cash
TXN006662,USR043,2023-12-26 20:19:41,Farmers Market,267500.0,groceries,Needs,Credit Card,Standard Chartered
TXN006663,USR075,2023-09-27 02:46:12,Converse,1017000.0,shopping,Wants,Transfer,ShopeePay
TXN006664,USR011,2023-04-20 01:24:50,Gong Cha,102500.0,food,Needs,Debit,CIMB Niaga
TXN006665,USR075,2024-11-18 21:59:17,Jollibee,28000.0,food,Needs,Credit Card,Citibank
TXN006666,USR064,2024-06-12 15:53:57,Parkir Mall,20000.0,transport,Needs,Debit,BTN
TXN006667,USR038,2023-11-29 05:14:54,Booking.com,514000.0,travel,Wants,Credit Card,BRI
TXN006668,USR036,2024-10-16 20:19:58,Yoshinoya,38000.0,food,Needs,Debit,BTN
TXN006669,USR041,2023-09-24 12:31:45,MyXL,158500.0,self_care,Wants,QRIS,Mandiri
TXN006670,USR065,2023-06-20 13:36:35,Cinepolis,34000.0,entertainment,Wants,Transfer,DANA
TXN006671,USR044,2024-02-06 07:49:12,Genshin Impact,67000.0,entertainment,Wants,Debit,Jenius
TXN006672,USR034,2024-11-12 12:59:00,Airbnb,2028000.0,travel,Wants,Transfer,LinkAja
TXN006673,USR046,2023-07-21 04:57:25,Zalora,1065000.0,shopping,Wants,Transfer,BNI
TXN006674,USR073,2023-12-12 09:03:13,PUBG Mobile,102000.0,entertainment,Wants,Credit Card,BNI
TXN006675,USR003,2023-06-11 00:51:58,Blue Bird,6500.0,transport,Needs,Cash,Cash
TXN006676,USR019,2023-04-04 22:27:15,Cult Fitness,76000.0,health,Needs,Debit,BNI
TXN006677,USR023,2023-03-10 12:26:20,Jollibee,18000.0,food,Needs,Cash,Cash
TXN006678,USR051,2024-09-10 15:01:54,Google One Storage,87500.0,education,Wants,Credit Card,Standard Chartered
TXN006679,USR014,2024-01-31 21:18:00,Indomaret Point,87000.0,groceries,Needs,QRIS,LinkAja
TXN006680,USR059,2024-10-20 09:41:31,Tokocrypto,1833500.0,investment,Investment,QRIS,OVO
TXN006681,USR009,2023-08-08 19:05:04,MyXL,368000.0,utilities,Needs,QRIS,BCA
TXN006682,USR075,2023-01-08 01:37:26,Circle K,186000.0,groceries,Needs,Cash,Cash
TXN006683,USR032,2023-11-06 09:46:11,Lotte Mart,321000.0,groceries,Needs,Cash,Cash
TXN006685,USR033,2023-11-06 06:43:31,Geprek Bensu,29500.0,food,Needs,QRIS,Mandiri
TXN006686,USR075,2023-11-07 19:31:15,MyXL,813500.0,shopping,Wants,Credit Card,CIMB Niaga
TXN006687,USR060,2024-02-08 09:47:32,Pluang,1396500.0,investment,Investment,Credit Card,BRI
TXN006688,USR012,2023-01-17 18:40:01,The Body Shop,389500.0,self_care,Wants,Debit,BTN
TXN006689,USR024,2023-12-09 05:51:11,First Media,28500.0,utilities,Needs,Credit Card,BNI
TXN006690,USR004,2024-02-24 02:37:29,Transjakarta,44000.0,transport,Needs,Debit,BNI
TXN006691,USR015,2023-11-18 10:23:38,Innisfree,295000.0,self_care,Wants,Debit,BNI
TXN006692,USR055,2023-01-09 17:33:52,Cult Fitness,494000.0,health,Needs,Debit,BCA
TXN006694,USR010,2024-11-02 09:33:57,Ajaib,1138000.0,investment,Investment,Transfer,BSI
TXN006695,USR026,2023-04-08 22:45:35,RedDoorz,981500.0,travel,Wants,Transfer,ShopeePay
TXN006696,USR028,2023-06-29 21:03:48,Koi Bubble Tea,38500.0,food,Needs,QRIS,OVO
TXN006697,USR041,2023-02-28 23:06:24,Halodoc,108500.0,health,Needs,QRIS,BRI
TXN006698,USR075,2024-12-13 17:54:29,Fore Coffee,97000.0,food,Needs,Transfer,BSI
TXN006699,USR012,2023-05-13 10:13:43,Vidio,156000.0,entertainment,Wants,QRIS,Gopay
TXN006700,USR067,2023-11-02 08:21:04,Alfamidi,202500.0,groceries,Needs,QRIS,Gopay
TXN006701,USR069,2024-06-24 21:32:13,Coursera,194500.0,education,Wants,Credit Card,BRI
TXN006702,USR021,2024-01-18 09:00:47,SPA Reflexology,189500.0,self_care,Wants,QRIS,DANA
TXN006703,USR024,2024-11-21 20:21:14,Cinepolis,128500.0,entertainment,Wants,Transfer,BRI
TXN006704,USR012,2024-05-17 03:02:26,Ventela,584500.0,shopping,Wants,Transfer,Mandiri
TXN006705,USR039,2023-04-15 07:44:38,Traveloka,2093000.0,travel,Wants,Debit,BCA
TXN006707,USR052,2024-04-23 16:43:28,Erigo,495500.0,shopping,Wants,Transfer,Mandiri
TXN006708,USR015,2023-03-13 22:58:59,Ruangguru,500000.0,education,Wants,Transfer,BCA
TXN006709,USR049,2024-03-25 04:36:57,RedDoorz,2295000.0,travel,Wants,Credit Card,Mandiri
TXN006710,USR011,2024-03-20 02:14:52,iPot,947500.0,investment,Investment,Transfer,OVO
TXN006711,USR065,2023-01-26 10:37:11,YouTube Premium,159000.0,entertainment,Wants,Transfer,BSI
TXN006712,USR038,2024-09-05 16:28:00,Johnny Andrean,317000.0,self_care,Wants,QRIS,BCA
TXN006713,USR073,2024-03-15 09:24:10,PDAM,91000.0,utilities,Needs,Debit,CIMB Niaga
TXN006714,USR014,2024-06-02 08:24:07,Adidas,915000.0,shopping,Wants,QRIS,Mandiri
TXN006715,USR024,2024-05-02 03:27:13,Parkir Mall,68500.0,transport,Needs,Transfer,CIMB Niaga
TXN006716,USR046,2024-05-02 13:38:04,iCloud Storage,350500.0,utilities,Needs,Transfer,LinkAja
TXN006717,USR061,2024-11-19 05:18:55,Parkir Mall,27000.0,transport,Needs,Debit,Jenius
TXN006719,USR062,2024-06-25 10:01:00,Bareksa,1497000.0,investment,Investment,Transfer,DANA
TXN006720,USR067,2023-01-28 20:28:14,Disney+,101500.0,entertainment,Wants,QRIS,DANA
TXN006721,USR048,2023-09-12 11:37:38,PLN Mobile,220000.0,utilities,Needs,Cash,Cash
TXN006722,USR032,2024-01-06 13:46:45,Xbox Game Pass,91000.0,entertainment,Wants,Credit Card,Standard Chartered
TXN006723,USR002,2024-01-16 00:08:52,MRT Jakarta,10500.0,transport,Needs,QRIS,BRI
TXN006724,USR058,2023-07-23 08:26:00,Stradivarius,876500.0,shopping,Wants,Transfer,BSI
TXN006725,USR049,2023-07-02 10:22:03,Disney+,182500.0,entertainment,Wants,Credit Card,BCA
TXN006726,USR022,2024-04-10 10:06:20,YouTube Premium,104500.0,entertainment,Wants,QRIS,BCA
TXN006728,USR045,2023-12-05 00:12:14,Santika Hotel,846000.0,travel,Wants,Credit Card,BRI
TXN006729,USR040,2023-08-25 21:23:27,Cotton On,106500.0,shopping,Wants,Credit Card,CIMB Niaga
TXN006730,USR045,2023-12-21 05:50:57,MyXL,143500.0,utilities,Needs,Transfer,BNI
TXN006731,USR016,2023-03-06 02:38:04,Nasi Padang,67000.0,food,Needs,Cash,Cash
TXN006732,USR012,2023-01-14 14:45:57,Waxing Center,271000.0,self_care,Wants,QRIS,BCA
TXN006733,USR042,2024-01-26 08:34:29,Janji Jiwa,70500.0,food,Needs,QRIS,BRI
TXN006734,USR058,2023-12-31 16:19:50,Guardian,98500.0,health,Needs,Cash,Cash
TXN006735,USR039,2024-11-27 12:17:45,Erigo,559000.0,shopping,Wants,QRIS,LinkAja
TXN006736,USR046,2023-02-26 10:38:39,Transjakarta,53500.0,transport,Needs,Credit Card,Mandiri
TXN006737,USR072,2024-10-19 03:11:48,Coursera,454000.0,education,Wants,Transfer,Mandiri
TXN006738,USR062,2024-09-26 10:22:28,Indomaret,160500.0,groceries,Needs,Cash,Cash
TXN006739,USR060,2023-09-16 01:04:20,Biznet,395000.0,utilities,Needs,Credit Card,BNI
TXN006740,USR016,2024-05-18 11:24:16,Nasi Padang,61500.0,food,Needs,Debit,BSI
TXN006741,USR071,2024-02-12 11:02:16,Lawson,250000.0,groceries,Needs,Cash,Cash
TXN006742,USR030,2024-05-19 01:42:51,Zenius,395500.0,education,Wants,Credit Card,CIMB Niaga
TXN006743,USR028,2023-06-17 01:34:31,Daiso,1077000.0,shopping,Wants,QRIS,DANA
TXN006744,USR026,2024-02-17 14:15:03,Apple Music,34500.0,entertainment,Wants,Transfer,Mandiri
TXN006745,USR056,2023-03-25 11:57:39,PLN Mobile,180500.0,utilities,Needs,Transfer,OVO
TXN006746,USR057,2023-02-28 10:51:13,Mixue,91500.0,food,Needs,Cash,Cash
TXN006747,USR039,2023-07-26 15:49:47,Santika Hotel,2114500.0,travel,Wants,Transfer,CIMB Niaga
TXN006748,USR060,2024-12-06 16:26:46,iCloud Storage,372000.0,utilities,Needs,Debit,Mandiri
TXN006749,USR039,2023-12-08 01:10:35,PUBG Mobile,12000.0,entertainment,Wants,QRIS,BCA
TXN006750,USR003,2023-09-21 17:59:40,Barbershop,99000.0,self_care,Wants,Credit Card,Mandiri
TXN006751,USR010,2023-05-27 14:50:15,Ventela,316000.0,shopping,Wants,Transfer,BRI
TXN006752,USR014,2023-03-22 04:59:00,OYO,1930000.0,travel,Wants,Credit Card,Citibank
TXN006753,USR030,2024-08-11 14:08:26,Smartfren,20500.0,utilities,Needs,QRIS,BNI
TXN006754,USR032,2023-05-24 07:45:24,Gojek,30000.0,transport,Needs,QRIS,Gopay
TXN006755,USR031,2023-02-10 15:07:47,Google One Storage,297000.0,education,Wants,Debit,Jenius
TXN006756,USR011,2023-08-18 18:19:42,Pintu Crypto,364000.0,investment,Investment,Transfer,BCA
TXN006757,USR015,2023-08-29 04:48:13,inDrive,20000.0,transport,Needs,Debit,Mandiri
TXN006758,USR022,2024-02-12 21:36:35,Guardian,385000.0,health,Needs,Debit,BSI
TXN006759,USR061,2023-02-11 16:48:56,Alodokter,367500.0,health,Needs,Transfer,OVO
TXN006761,USR010,2024-07-09 00:09:34,Smartfren,39500.0,utilities,Needs,QRIS,ShopeePay
TXN006762,USR045,2024-03-06 12:47:23,PlayStation Store,109000.0,entertainment,Wants,QRIS,BNI
TXN006763,USR002,2023-05-02 22:48:18,Citilink,2117000.0,travel,Wants,QRIS,DANA
TXN006764,USR065,2023-09-14 08:07:16,BPJS Kesehatan,175000.0,utilities,Needs,QRIS,Gopay
TXN006765,USR058,2024-10-14 05:20:50,Free Fire,139500.0,entertainment,Wants,Transfer,Gopay
TXN006766,USR049,2024-01-03 11:27:53,Citilink,989500.0,travel,Wants,Transfer,DANA
TXN006767,USR031,2024-09-27 02:24:02,Watson,494500.0,health,Needs,Debit,BSI
TXN006769,USR027,2023-07-25 10:08:23,Notion Pro,330500.0,education,Wants,Transfer,ShopeePay
TXN006770,USR041,2024-10-01 12:44:53,inDrive,31500.0,transport,Needs,QRIS,Gopay
TXN006771,USR066,2023-02-20 11:44:48,Xbox Game Pass,90500.0,entertainment,Wants,Transfer,BNI
TXN006772,USR012,2024-12-12 09:23:30,Tabungan BRI,86000.0,investment,Investment,QRIS,BRI
TXN006773,USR055,2023-09-07 13:12:34,Vivo Gas Station,64500.0,transport,Needs,Cash,Cash
TXN006774,USR014,2024-02-11 01:48:12,SPA Reflexology,182000.0,self_care,Wants,Cash,Cash
TXN006775,USR012,2023-09-17 00:38:34,J.CO Donuts,9000.0,food,Needs,QRIS,BNI
TXN006776,USR067,2023-08-14 18:10:09,Alfamart,207000.0,groceries,Needs,Transfer,Mandiri
TXN006777,USR008,2023-03-17 22:12:55,Apotek K24,370000.0,health,Needs,Credit Card,BRI
TXN006778,USR034,2024-02-18 09:36:52,MyXL,222000.0,health,Needs,Credit Card,BCA
